StockCode,Description,PurchaseCount,TotalQuantity,AverageQuantity,TotalRevenue,AverageRevenue,UniqueCustomers,TotalQuantity_Normalized,TotalRevenue_Normalized,PurchaseCount_Normalized,PopularityScore,PopularityRank
47344B,BLUE FLOWER DES PURSE,10,54,5.4,56.16,5.62,10,0.027441947917645954,0.4157392634855445,0.0017458777885548012,0.1483,850
47347B,BLUE FLOWER T-LIGHT HOLDER,7,236,33.71,169.72,24.25,6,0.029152956660712607,0.41599341951630947,0.0011639185257032007,0.1488,845
47348A,FUSCHIA VOILE POINTY SHOE DEC,16,103,6.44,62.01,3.88,12,0.02790260411770236,0.41575235623633683,0.002909796314258002,0.1489,844
47351B,BLUE  VOILE LAMPSHADE,15,50,3.33,147.5,9.83,11,0.027404343329886244,0.4159436894440693,0.0027158098933074684,0.1487,846
47367B,PAIR PADDED HANGERS PINK CHECK,40,150,3.75,524.1,13.1,35,0.028344458023878912,0.416786549264306,0.007565470417070805,0.1509,824
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,10,22,2.2,64.9,6.49,10,0.0271411112155683,0.41575882427903593,0.0017458777885548012,0.1482,851
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,10,22,2.2,67.74,6.77,10,0.0271411112155683,0.4157651804178821,0.0017458777885548012,0.1482,851
47420,ASSORTED COLOUR SUCTION CUP HOOK,30,354,11.8,67.26,2.24,23,0.030262291999623953,0.41576410614089404,0.00562560620756547,0.1506,827
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,79,1437,18.19,561.78,7.11,23,0.04044373413556454,0.41687088000787087,0.01513094083414161,0.1575,758
47422,ASSORTED MONKEY SUCTION CUP HOOK,69,1027,14.88,395.34,5.73,28,0.0365892638901946,0.41649837446225163,0.013191076624636276,0.1554,779
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,33,1094,33.15,512.38,15.53,21,0.037219140735169694,0.4167603190011802,0.006207565470417071,0.1534,799
47471,RAINBOW PEGS PHOTO CLIP STRING,41,381,9.29,226.23,5.52,35,0.030516122967001975,0.41611989325088616,0.007759456838021339,0.1515,818
47480,HANGING PHOTO CLIP ROPE LADDER,101,1541,15.26,2416.93,23.93,62,0.041421453417316914,0.42102284866297496,0.019398642095053348,0.1606,727
47481,50CM METAL STRING WITH  7 CLIPS,35,316,9.03,244.12,6.97,31,0.02990504841590674,0.416159932449463,0.006595538312318138,0.1509,824
47502,POLKADOT CUTLERY 24 PCS IN TRAY,64,581,9.08,5931.95,92.69,41,0.03239635235498731,0.4288897342851965,0.012221144519883608,0.1578,755
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,198,2810,14.19,1371.53,6.93,146,0.05335150888408386,0.4186831629060034,0.038215324927255094,0.1701,632
47503E,ASS FLORAL PRINT SCISSORS,22,6828,310.36,1169.4,53.15,21,0.09112531728870922,0.41823078039016576,0.004073714839961203,0.1711,622
47503F,ASS FLORAL PRINT TORCH,12,2566,213.83,728.3,60.69,11,0.05105762903074175,0.4172435645996548,0.002133850630455868,0.1568,765
47503G,ASS FLORAL PRINT TAPE MEASURE,25,235,9.4,289.19,11.57,21,0.02914355551377268,0.41626080258249026,0.004655674102812803,0.15,833
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,52,146,2.81,189.58,3.65,45,0.028306853436119207,0.41603786772669155,0.009893307468477207,0.1514,819
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,45,261,5.8,1842.95,40.95,32,0.029387985334210772,0.4197382371929286,0.008535402521823473,0.1526,807
47503K,ASSORTED FLORAL SECATEURS,37,3138,84.81,1289.0,34.84,31,0.0564350850803798,0.41849845440636413,0.006983511154219205,0.1606,727
47504E,ENGLISH ROSE SCISSORS,37,4372,118.16,871.4,23.55,31,0.06803610040424932,0.41756383342672826,0.006983511154219205,0.1642,691
47504F,ENGLISH ROSE TORCH,13,526,40.46,193.1,14.85,12,0.03187928927329134,0.41604574575793757,0.0023278370514064014,0.1501,832
47504G,ENGLISH ROSE TAPE MEASURE,48,255,5.31,314.19,6.55,38,0.029331578452571214,0.4163167545089531,0.009117361784675072,0.1516,817
47504H,ENGLISH ROSE SPIRIT LEVEL ,106,985,9.29,935.83,8.83,81,0.03619441571871768,0.4177080327316084,0.020368574199806012,0.1581,752
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,4,-1,-0.25,-7.95,-1.99,3,0.026924884835949986,0.4155957803653231,0.0005819592628516004,0.1477,856
47504K,ENGLISH ROSE GARDEN SECATEURS,273,2558,9.37,2740.66,10.04,210,0.05098241985522234,0.4217473813491281,0.052764306498545105,0.1752,582
47505,MINATURE COLOURED GARDENING SET,167,698,4.18,3249.6,19.46,129,0.03349628654695873,0.42288642828728873,0.032201745877788554,0.1629,704
47518F,ICON PLACEMAT POP ART ELVIS,31,900,29.03,144.3,4.65,22,0.03539531822882391,0.415936527597482,0.005819592628516004,0.1524,809
47552A,DOTS IRONING BOARD COVER,12,10,0.83,20.1,1.68,12,0.027028297452289178,0.4156585584268145,0.002133850630455868,0.1483,850
47554,S/3 COLOURS FLOCK TEA TOWELS,1,1,1.0,2.55,2.55,1,0.02694368712982984,0.4156192801744375,0.0,0.1475,858
47556,SET/2 SPOTTY + ROSE TEA TOWELS ,1,1,1.0,2.55,2.55,1,0.02694368712982984,0.4156192801744375,0.0,0.1475,858
47556B,TEA TIME TEA TOWELS ,414,4985,12.04,12960.75,31.31,209,0.07379900347842437,0.4446207303140868,0.08011639185257032,0.1995,387
47559B,TEA TIME OVEN GLOVE,625,4916,7.87,5910.37,9.46,304,0.07315032433956943,0.4288414365822737,0.12104752667313289,0.2077,330
47562,ENGLISH ROSE IRONING BOARD COVER,44,100,2.27,375.8,8.54,17,0.02787440067688258,0.4164546424365282,0.00834141610087294,0.1509,824
47563A,RETRO LONGBOARD IRONING BOARD COVER,63,220,3.49,342.5,5.44,39,0.02900253830967378,0.4163801144704797,0.012027158098933075,0.1525,808
47563B,WAVELINE SURF IRONING BOARD COVER,6,8,1.33,30.0,5.0,6,0.027009495158409325,0.41568071538969376,0.0009699321047526673,0.1479,854
47566,PARTY BUNTING,2120,23184,10.94,102089.38,48.16,894,0.24489047663814986,0.6440974723739601,0.41105722599418043,0.4333,11
47566B,TEA TIME PARTY BUNTING,672,3977,5.92,19764.8,29.41,351,0.06432264736297828,0.4598487185240759,0.13016488845780796,0.2181,280
47567,ENGLISH ROSE DESIGN KITCHEN APRON,2,-2,-1.0,-11.9,-5.95,2,0.026915483689010058,0.415586939960942,0.00019398642095053346,0.1476,857
47567B,TEA TIME KITCHEN APRON,332,2115,6.37,11245.27,33.87,180,0.046817711760834824,0.44078135388174544,0.06420950533462658,0.1839,507
47568,ENGLISH ROSE DESIGN PEG BAG,327,2240,6.85,4433.81,13.56,180,0.04799285512832566,0.42553678152075275,0.0632395732298739,0.1789,551
47569,ENGLISH ROSE DESIGN SHOPPING BAG,2,0,0.0,0.0,0.0,2,0.026934285982889914,0.4156135730779383,0.00019398642095053346,0.1476,857
47570,ENGLISH ROSE TABLE CLOTH,67,207,3.09,2096.55,31.29,47,0.028880323399454733,0.42030581353496793,0.012803103782735208,0.154,793
47570B,TEA TIME TABLE CLOTH,190,926,4.87,8831.58,46.48,129,0.03563974804926201,0.4353793296663783,0.03666343355965083,0.1692,641
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,62,438,7.06,440.5,7.1,44,0.031051988342577795,0.41659944602221416,0.011833171677982542,0.1532,801
47574B,ENGLISH ROSE SCENTED HANGING HEART,28,49,1.75,208.25,7.44,25,0.02739494218294632,0.41607965262537405,0.0052376333656644035,0.1496,837
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,53,280,5.28,238.0,4.49,42,0.02956660712606938,0.4161462354178649,0.01008729388942774,0.1519,814
47579,TEA TIME BREAKFAST BASKET,45,169,3.76,354.9,7.89,37,0.02852307981573752,0.41640786662600526,0.008535402521823473,0.1512,821
47580,TEA TIME DES TEA COSY,270,1512,5.6,3598.36,13.33,158,0.041148820156059036,0.42366698004221637,0.0521823472356935,0.1723,610
47581B,FAIRY CAKE WICKER PICNIC BASKET ,27,32,1.19,408.0,15.11,24,0.027235122684967566,0.4165267085178124,0.00504364694471387,0.1496,837
47583A,SET OF 3 WICKER BASKET ROSE,7,68,9.71,511.9,73.13,5,0.027573563974804927,0.4167592447241921,0.0011639185257032007,0.1485,848
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,6,27,4.5,332.6,55.43,6,0.027188116950267932,0.4163579575076004,0.0009699321047526673,0.1482,851
47585A,PINK FAIRY CAKE CUSHION COVER,85,900,10.59,1755.0,20.65,66,0.03539531822882391,0.41954139831563214,0.016294859359844812,0.1571,762
47586A,PINK FAIRY CAKE CUSHION COVER,28,199,7.11,262.65,9.38,23,0.02880511422393532,0.4162014040173572,0.0052376333656644035,0.1501,832
47587A,PINK FAIRY CAKE COASTER,10,1476,147.6,185.64,18.56,7,0.04081037886622168,0.4160290497030811,0.0017458777885548012,0.1529,804
47589,CONGRATULATIONS BUNTING,77,137,1.78,746.65,9.7,60,0.028222243113659867,0.41728463331367854,0.014742967992240542,0.1534,799
47590A,BLUE HAPPY BIRTHDAY BUNTING,643,4493,6.99,22643.67,35.22,355,0.06917363918398045,0.466291851425523,0.12453928225024248,0.22,270
47590B,PINK HAPPY BIRTHDAY BUNTING,825,5595,6.78,28288.35,34.29,429,0.07953370311177964,0.4789250802361816,0.15984481086323957,0.2394,188
47591A,CAROUSEL DES CHILD'S APRON,37,91,2.46,150.15,4.06,32,0.02778979035442324,0.4159496203482743,0.006983511154219205,0.1502,831
47591B,SCOTTIES DES CHILD'S APRON,138,659,4.78,1036.95,7.51,108,0.03312964181630159,0.4179343470837655,0.026576139670223084,0.1592,741
47591C,BLUE FAIRY CAKE CHILD'S APRON,146,995,6.82,1800.45,12.33,111,0.03628842718811695,0.4196431189179417,0.028128031037827354,0.1614,719
47591D,PINK FAIRY CAKE CHILD'S APRON,1047,9152,8.74,16713.12,15.96,526,0.1129735827770988,0.4530188235261468,0.202909796314258,0.2563,141
47592A,CAROUSEL DES CHILD'S OVERALL,36,194,5.39,407.4,11.32,31,0.028758108489235688,0.4165253656715773,0.006789524733268671,0.1507,826
47592B,SCOTTIES DESIGN CHILD'S OVERALL,18,47,2.61,98.7,5.48,15,0.027376139889066467,0.4158344712836137,0.003297769156159069,0.1488,845
47593A,CAROUSEL DESIGN BABY BIB,44,190,4.32,210.62,4.79,36,0.02872050390147598,0.41608495686800273,0.00834141610087294,0.151,823
47593B,SCOTTIES DESIGN BABY BIB,129,1831,14.19,886.39,6.87,89,0.04414778602989565,0.41759738220183545,0.024830261881668283,0.1622,711
47594A,CAROUSEL DESIGN WASHBAG,85,257,3.02,501.15,5.9,66,0.029350380746451066,0.41673518539581306,0.016294859359844812,0.1541,792
47594B,SCOTTIES DESIGN WASHBAG,96,290,3.02,565.5,5.89,71,0.029660618595468646,0.4168792056545285,0.01842870999030068,0.155,783
47597,NEW ENGLAND TEATOWELS,43,124,2.88,316.2,7.35,34,0.02810002820344082,0.41632125304384077,0.008147429679922406,0.1509,824
47598,NEW ENGLAND EGG WARMER,23,120,5.22,66.0,2.87,17,0.028062423615681113,0.41576128616380026,0.004267701260911736,0.1494,839
47599A,PINK PARTY BAGS,332,5718,17.22,10594.12,31.91,202,0.08069004418539062,0.4393240300050934,0.06420950533462658,0.1947,420
47599B,BLUE PARTY BAGS ,269,3235,12.03,6132.58,22.8,170,0.0573469963335527,0.42933875968544627,0.051988360814742965,0.1796,545
48103,DOOR MAT KISS MY.......,10,35,3.5,201.73,20.17,10,0.027263326125787347,0.41606506036295254,0.0017458777885548012,0.1484,849
48111,DOOR MAT 3 SMILEY CATS,576,4047,7.03,23312.07,40.47,244,0.06498072764877315,0.46778778213143446,0.11154219204655674,0.2148,294
48116,DOOR MAT MULTICOLOUR STRIPE,387,3307,8.55,18787.76,48.55,186,0.05802387891322741,0.4576620277148244,0.07487875848690592,0.1969,402
48129,DOOR MAT TOPIARY,495,3045,6.15,18593.61,37.56,251,0.05556077841496663,0.4572275050539137,0.09582929194956354,0.2029,364
48138,DOOR MAT UNION FLAG,1528,9828,6.43,63910.54,41.83,678,0.11932875810848924,0.5586502864492446,0.2962172647914646,0.3247,53
48173A,DOOR MAT BLUE FLOCK,1,1,1.0,6.75,6.75,1,0.02694368712982984,0.4156286800980833,0.0,0.1475,858
48173C,DOOR MAT BLACK FLOCK ,464,4027,8.68,22493.28,48.48,225,0.06479270470997461,0.46595526701669293,0.08981571290009699,0.2069,336
48175,DOOR MAT CAMOUFLAGE,1,38,38.0,152.0,152.0,1,0.027291529566607128,0.41595376079083257,0.0,0.1477,856
48179,DOOR MAT SWEET HOME,6,28,4.67,131.25,21.88,6,0.02719751809720786,0.41590732069186837,0.0009699321047526673,0.148,853
48184,DOOR MAT ENGLISH ROSE ,760,4592,6.04,29556.16,38.89,374,0.07010435273103319,0.4817625367117375,0.1472356935014549,0.233,212
48185,DOOR MAT FAIRY CAKE,748,5708,7.63,34786.0,46.51,318,0.08059603271599135,0.49346732163544166,0.1449078564500485,0.2397,185
48187,DOOR MAT NEW ENGLAND,1159,7089,6.12,43905.83,37.88,525,0.09357901664003009,0.5138782039359987,0.22463627546071774,0.2774,104
48188,DOOR MAT WELCOME PUPPIES,603,4748,7.87,26928.42,44.66,309,0.07157093165366174,0.47588145210199523,0.11677982541222115,0.2214,264
48189,DOOR MAT FRIENDSHIP ,208,1216,5.85,6966.24,33.49,152,0.038366080661840746,0.43120455500604793,0.04015518913676043,0.1699,634
48194,DOORMAT HEARTS,1148,7417,6.46,44612.29,38.86,516,0.09666259283632603,0.5154593158547572,0.2225024248302619,0.2782,102
48195,DOOR MAT GREEN PAISLEY ,75,249,3.32,1382.11,18.43,57,0.029275171570931655,0.4187068417612825,0.014354995150339476,0.1541,792
48197,DOOR MAT BIRD ON THE WIRE,137,785,5.73,4437.95,32.39,81,0.03431418633073235,0.42554604715977506,0.026382153249272552,0.1621,712
51008,AFGHAN SLIPPER SOCK PAIR,77,2218,28.81,7197.1,93.47,44,0.04778602989564727,0.43172123747577673,0.014742967992240542,0.1648,685
51012C,"FEATHER DUSTER, COAL BLACK",29,167,5.76,208.75,7.2,23,0.028504277521857666,0.4160807716639033,0.005431619786614937,0.15,833
51012L,"FEATHER DUSTER, LIGHT PINK",7,9,1.29,11.25,1.61,6,0.027018896305349253,0.4156387514448466,0.0011639185257032007,0.1479,854
51014A,"FEATHER PEN,HOT PINK",251,5853,23.32,3622.01,14.43,162,0.08195919902228072,0.4237199105646503,0.04849660523763336,0.1847,499
51014C,"FEATHER PEN,COAL BLACK",182,3613,19.85,2176.57,11.96,108,0.060900629876844976,0.42048490446119036,0.035111542192046555,0.1722,611
51014L,"FEATHER PEN,LIGHT PINK",169,3034,17.95,1846.68,10.93,111,0.05545736579862743,0.4197465852203568,0.032589718719689624,0.1693,640
51020A,SUMMER FUN DESIGN SHOWER CAP,50,1300,26.0,461.48,9.23,37,0.039155777004794584,0.4166464008789018,0.009505334626576139,0.1551,782
51020B,STRIPY DESIGN SHOWER CAP,62,1082,17.45,487.54,7.86,40,0.03710632697189057,0.4167047251670467,0.011833171677982542,0.1552,781
62018,SOMBRERO ,123,9548,77.63,12413.8,100.93,70,0.11669643696530976,0.443396614066932,0.023666343355965083,0.1946,421
62043B,BLUE CHECK BAG W HANDLE 34X20CM,11,53,4.82,74.33,6.76,8,0.027432546770706025,0.4157799293456977,0.0019398642095053346,0.1484,849
62074B,ELEPHANT CLIP W SUCTION CUP,11,34,3.09,14.28,1.3,8,0.02725392497884742,0.4156455328183339,0.0019398642095053346,0.1483,850
62086A,PINK RETRO BIG FLOWER BAG,22,110,5.0,214.5,9.75,20,0.027968412146281846,0.4160936406069898,0.004073714839961203,0.1494,839
62094B,TURQ ICE CREAM BUM BAG ,27,251,9.3,405.05,15.0,20,0.029293973864811508,0.4165201061904898,0.00504364694471387,0.1503,830
62095B,TURQOISE ICE CREAM SUNHAT,19,289,15.21,304.09,16.0,18,0.02965121744852872,0.4162941499306621,0.0034917555771096023,0.1498,835
62096A,PINK/YELLOW FLOWERS HANDBAG,52,337,6.48,439.45,8.45,47,0.0301024725016452,0.41659709604130274,0.009893307468477207,0.1522,811
62096B,PURPLE/TURQ FLOWERS HANDBAG,47,209,4.45,278.75,5.93,42,0.028899125693334585,0.41623743705799937,0.008923375363724539,0.1514,819
62097A,PINK STRIPES SHOULDER BAG,1,1,1.0,2.95,2.95,1,0.02694368712982984,0.4156201754052609,0.0,0.1475,858
62097B,BLUE STRIPES SHOULDER BAG,4,11,2.75,13.37,3.34,3,0.027037698599229106,0.4156434961682106,0.0005819592628516004,0.1478,855
70006,LOVE HEART POCKET WARMER,178,4182,23.49,3493.06,19.62,141,0.06624988248566326,0.42343131052795474,0.03433559650824442,0.1747,586
70007,HI TEC ALPINE HAND WARMER,106,1077,10.16,1095.09,10.33,87,0.03705932123719094,0.4180644688839475,0.020368574199806012,0.1585,748
71028B,SILVER BLUE EGG T-LIGHT HOLDER,8,483,60.38,189.89,23.74,7,0.031475039954874495,0.4160385615305797,0.0013579049466537342,0.1496,837
71038,WHITE HANGING BEADS CANDLE HOLDER,153,704,4.6,3718.4,24.3,86,0.03355269342859829,0.42393563881232055,0.029485935984481085,0.1623,710
71050,SMALL SINGLE FLAME CANDLE HOLDER,8,51,6.38,17.85,2.23,7,0.027413744476826173,0.4156535227534328,0.0013579049466537342,0.1481,852
71053,WHITE METAL LANTERN,631,4285,6.79,15260.29,24.18,293,0.0672182006204757,0.4497672780332244,0.12221144519883609,0.2131,303
71101A,ANGEL ON KNEES METAL POLE 100CM H,1,6,6.0,5.1,5.1,1,0.026990692864529472,0.4156249872709367,0.0,0.1475,858
71101E,STANDING FAIRY POLE SUPPORT ,49,774,15.8,623.58,12.73,34,0.034210773714393156,0.41700919317008706,0.009311348205625606,0.1535,798
71143,SILVER BOOK MARK WITH BEADS,13,78,6.0,66.3,5.1,10,0.027667575444204194,0.4157619575869178,0.0023278370514064014,0.1486,847
71215,METAL BASE FOR CANDLES,12,177,14.75,68.1,5.68,10,0.028598288991256934,0.41576598612562315,0.002133850630455868,0.1488,845
71270,PHOTO CLIP LINE,55,320,5.82,401.21,7.29,29,0.02994265300366645,0.4165115119745851,0.010475266731328807,0.1523,810
71279,PINK GLASS CANDLEHOLDER,61,239,3.92,695.45,11.4,34,0.029181160101532388,0.4171700437682826,0.011639185257032008,0.1527,806
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",28,125,4.46,368.75,13.17,20,0.028109429350380747,0.4164388639932657,0.0052376333656644035,0.1499,834
71406C,BLACK ORANGE SQUEEZER,31,206,6.65,86.52,2.79,21,0.028870922252514808,0.41580721150504096,0.005819592628516004,0.1502,831
71434B,"BLACK RND BULLET""KEEP CLEAN"" BIN",1,1,1.0,2.55,2.55,1,0.02694368712982984,0.4156192801744375,0.0,0.1475,858
71459,HANGING JAM JAR T-LIGHT HOLDER,921,31341,34.03,24416.04,26.51,446,0.3215756322271317,0.4702585520617233,0.1784675072744908,0.3234,55
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,768,12296,16.01,36133.1,47.05,303,0.14253078875622827,0.4964822352409673,0.14878758486905916,0.2626,128
71495A,CD WALL TIDY BLUE OFFICE,10,212,21.2,77.52,7.75,5,0.028927329134154366,0.41578706881151434,0.0017458777885548012,0.1488,845
71495B,CD WALL TIDY RED FLOWERS,12,288,24.0,106.56,8.88,8,0.029641816301588794,0.41585206256929363,0.002133850630455868,0.1492,841
71496A,A4 WALL TIDY BLUE OFFICE,8,228,28.5,124.44,15.56,8,0.029077747485193192,0.41589207938709993,0.0013579049466537342,0.1488,845
71496B,A4 WALL TIDY RED FLOWERS,6,15,2.5,8.67,1.44,6,0.027075303186988812,0.41563297720603565,0.0009699321047526673,0.1479,854
71510,SQUARE METAL CANDLEHOLDER BASE,17,177,10.41,112.05,6.59,11,0.028598288991256934,0.41586434961234486,0.0031037827352085354,0.1492,841
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,199,3698,18.58,1470.0,7.39,135,0.06169972736673874,0.4189035463539554,0.038409311348205626,0.173,603
72023F,RED ORGANIC CANDLE IN GLASS,40,613,15.32,627.05,15.68,34,0.032697189057064965,0.4170169592974801,0.007565470417070805,0.1524,809
72024U,LILAC VOTIVE CANDLE,10,218,21.8,45.78,4.58,10,0.028983736015793928,0.4157160322456771,0.0017458777885548012,0.1488,845
72038P,PRICE'S CANDLE PEACH,10,1000,100.0,106.0,10.6,9,0.03633543292281658,0.4158508092461409,0.0017458777885548012,0.1513,820
72045D,ROSES ON BLUE TEACUP CANDLE ,4,32,8.0,54.08,13.52,3,0.027235122684967566,0.41573460828526276,0.0005819592628516004,0.1479,854
72051S,BAG OF SILVER STONES,20,141,7.05,59.22,2.96,18,0.028259847701419573,0.41574611200134354,0.0036857419980601356,0.1492,841
72083A,STRAWBERY SWIRL FLARE CANDLE,7,24,3.43,50.4,7.2,7,0.02715991350944815,0.41572637216168745,0.0011639185257032007,0.148,853
72084B,CHOCOLATE ICE CREAM CANDLE,1,2,2.0,3.9,3.9,1,0.026953088276769767,0.41562230157846647,0.0,0.1475,858
72122,COFFEE SCENT PILLAR CANDLE,97,531,5.47,504.45,5.2,80,0.031926295007990976,0.4167425710501062,0.01862269641125121,0.1558,775
72127,COLUMBIAN CANDLE ROUND ,62,357,5.76,428.39,6.91,49,0.030290495440443734,0.41657234290903555,0.011833171677982542,0.1529,804
72128,COLUMBIAN CANDLE ROUND,81,686,8.47,397.46,4.91,61,0.03338347278367961,0.41650311918561567,0.015518913676042677,0.1551,782
72129,COLUMBIAN CANDLE ROUND ,17,73,4.29,47.45,2.79,16,0.02762056970950456,0.41571976983436487,0.0031037827352085354,0.1488,845
72130,COLUMBIAN CANDLE ROUND,52,741,14.25,291.57,5.61,39,0.03390053586537558,0.4162661292058895,0.009893307468477207,0.1534,799
72131,COLUMBIAN CANDLE RECTANGLE,58,730,12.59,657.18,11.33,42,0.03379712324903638,0.41708439255925317,0.011057225994180407,0.154,793
72132,COLUMBIAN CUBE CANDLE,27,548,20.3,460.2,17.04,22,0.03208611450596973,0.41664353614026695,0.00504364694471387,0.1513,820
72133,COLUMBIAN CANDLE RECTANGLE,29,99,3.41,102.87,3.55,24,0.027864999529942654,0.4158438040649477,0.005431619786614937,0.1497,836
72134,COLUMBIAN  CUBE CANDLE ,21,320,15.24,109.16,5.2,15,0.02994265300366645,0.4158578815696458,0.0038797284190106693,0.1499,834
72140E,BEST DAD CANDLE LETTERS,28,215,7.68,152.51,5.45,26,0.028955532574974147,0.4159549022101324,0.0052376333656644035,0.15,833
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,15,175,11.67,69.18,4.61,14,0.02857948669737708,0.41576840324884634,0.0027158098933074684,0.149,843
72225C,LAVENDER SCENT CAKE CANDLE,36,1829,50.81,440.17,12.23,25,0.044128983736015794,0.4165987074567849,0.006789524733268671,0.1558,775
72225D,VANILLA SCENT CAKE CANDLE ,10,960,96.0,218.88,21.89,9,0.03595938704521952,0.41610344338450606,0.0017458777885548012,0.1513,820
72232,FENG SHUI PILLAR CANDLE,119,6268,52.67,1190.92,10.01,72,0.08586067500235028,0.41827894380846503,0.02289039767216295,0.1757,578
72267,PREMIUM CHURCH CANDLE,41,247,6.02,479.34,11.69,38,0.0292563692770518,0.41668637293516686,0.007759456838021339,0.1512,821
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,242,1902,7.86,3708.84,15.33,123,0.04481526746263044,0.4239142427956411,0.046750727449078565,0.1718,615
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,361,3612,10.01,6968.56,19.3,175,0.06089122872990505,0.4312097473448237,0.06983511154219205,0.1873,475
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,440,5554,12.62,10558.04,24.0,208,0.07914825608724264,0.4392432801848222,0.08516003879728419,0.2012,375
72369A,PINK CLEAR GLASS CANDLE PLATE,9,53,5.89,66.25,7.36,8,0.027432546770706025,0.4157618456830649,0.0015518913676042677,0.1482,851
72484,ROSES IN WHITE HEART CANDLE ,56,1805,32.23,958.21,17.11,45,0.04390335620945755,0.417758120896178,0.01066925315227934,0.1574,759
72487,ROSES WHITE ROUND CANDLE,13,826,63.54,351.62,27.05,13,0.03469963335526934,0.4164005257332533,0.0023278370514064014,0.1511,822
72529W,WHITE ADVENT CANDLE,41,369,9.0,704.02,17.17,39,0.030403309203722854,0.41718922408867404,0.007759456838021339,0.1518,815
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",109,2160,19.82,907.2,8.32,95,0.047240763373131524,0.41764395658542314,0.020950533462657614,0.1619,714
